dt,x,y,position,velocity,acceleration,jerk,heading
0.000100,0.000000,0.000000,0.003628,0.346081,21.973408,699.790063,6.283170
0.000100,0.000000,0.000000,0.003663,0.348286,22.043387,699.790063,6.283170
0.000100,0.000000,0.000000,0.003698,0.350497,22.113366,699.790063,6.283170
0.000100,0.000000,0.000000,0.003733,0.352715,22.183345,699.790063,6.283171
0.000100,0.000000,0.000000,0.003768,0.354941,22.253324,699.790063,6.283171
0.000100,0.000000,0.000000,0.003804,0.357173,22.323303,699.790063,6.283171
0.000100,0.000000,0.000000,0.003840,0.359412,22.393282,699.790063,6.283171
0.000100,0.000000,0.000000,0.003876,0.361659,22.463261,699.790063,6.283171
0.000100,0.000000,0.000000,0.003912,0.363912,22.533240,699.790063,6.283171
0.000100,0.000000,0.000000,0.003949,0.366172,22.603219,699.790063,6.283171
0.000100,0.000000,0.000000,0.003985,0.368439,22.673198,699.790063,6.283172
0.000100,0.000000,0.000000,0.004022,0.370714,22.743177,699.790063,6.283172
0.000100,0.000000,0.000000,0.004059,0.372995,22.813156,699.790063,6.283172
0.000100,0.000000,0.000000,0.004097,0.375283,22.883135,699.790063,6.283172
0.000100,0.000000,0.000000,0.004134,0.377579,22.953114,699.790063,6.283172
0.000100,0.000000,0.000000,0.004172,0.379881,23.023093,699.790063,6.283172
0.000100,0.000000,0.000000,0.004210,0.382190,23.093072,699.790063,6.283172
0.000100,0.000000,0.000000,0.004249,0.384507,23.163051,699.790063,6.283173
0.000100,0.000000,0.000000,0.004287,0.386830,23.233030,699.790063,6.283173
0.000100,0.000000,0.000000,0.004326,0.389160,23.303009,699.790063,6.283173
0.000100,0.000000,0.000000,0.004365,0.391498,23.372988,699.790063,6.283173
0.000100,0.000000,0.000000,0.004404,0.393842,23.442967,699.790063,6.283173
0.000100,0.000000,0.000000,0.004444,0.396193,23.512946,699.790063,6.283173
0.000100,0.000000,0.000000,0.004484,0.398551,23.582925,699.790063,6.283174
0.000100,0.000000,0.000000,0.004524,0.400917,23.652904,699.790063,6.283174
0.000100,0.000000,0.000000,0.004564,0.403289,23.722883,699.790063,6.283174
0.000100,0.000000,0.000000,0.004604,0.405668,23.792862,699.790063,6.283174
0.000100,0.000000,0.000000,0.004645,0.408055,23.862841,699.790063,6.283174
0.000100,0.000000,0.000000,0.004686,0.410448,23.932820,699.790063,6.283174
0.000100,0.000000,0.000000,0.004727,0.412848,24.002799,699.790063,6.283175
0.000100,0.000000,0.000000,0.004769,0.415255,24.072778,699.790063,6.283175
0.000100,0.000000,0.000000,0.004810,0.417670,24.142757,699.790063,6.283175
0.000100,0.000000,0.000000,0.004852,0.420091,24.212736,699.790063,6.283175
